profile_id,full_name,academic_title,first_name,last_name,position,profile_url,image_url,affiliations
UAM215454,dr Wojciech Piotr Pałubicki,dr,Wojciech Piotr,Pałubicki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM215454?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2BPiotr%2BPa%25C5%2582ubicki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM74900,prof. UAM dr hab. Jacek Marciniak,prof. UAM dr hab.,Jacek,Marciniak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM74900?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJacek%2BMarciniak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM90573,prof. UAM dr hab. Małgorzata Bednarska-Bzdęga,prof. UAM dr hab.,Małgorzata,Bednarska-Bzdęga,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM90573?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMa%25C5%2582gorzata%2BBednarska-Bzd%25C4%2599ga%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM202386,prof. UAM dr hab. Patryk Żywica,prof. UAM dr hab.,Patryk,Żywica,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM202386?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPatryk%2B%25C5%25BBywica%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMd8b00977b301427b9062b49b8706da3a?option=ORIGINAL_RATIO&width=100&height=200,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM190046,prof. UAM dr hab. Joanna Helena Berlińska,prof. UAM dr hab.,Joanna Helena,Berlińska,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM190046?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJoanna%2BHelena%2BBerli%25C5%2584ska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAM227494b459d24e95b862f2c329f5118f?option=ORIGINAL_RATIO&width=100&height=200,Pracownia Algorytmiki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM27270,prof. UAM dr hab. Waldemar Wołyński,prof. UAM dr hab.,Waldemar,Wołyński,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM27270?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWaldemar%2BWo%25C5%2582y%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM071116,dr Wojciech Kowalewski,dr,Wojciech,Kowalewski,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM071116?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2BKowalewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM12bf2bffffca431fb481456669e3849c,dr Dominik Filipiak,dr,Dominik,Filipiak,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM12bf2bffffca431fb481456669e3849c?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDominik%2BFilipiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMeb92e8a591704caeade29ee7961aaaf0?option=ORIGINAL_RATIO&width=100&height=200,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM228087,prof. UAM dr hab. Piotr Maćkowiak,prof. UAM dr hab.,Piotr,Maćkowiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM228087?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPiotr%2BMa%25C4%2587kowiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM9540,prof. dr hab. Andrzej Ruciński,prof. dr hab.,Andrzej,Ruciński,profesor,https://researchportal.amu.edu.pl/info/author/UAM9540?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAndrzej%2BRuci%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM206493,dr inż. Marcin Witkowski,dr inż.,Marcin,Witkowski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM206493?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BWitkowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM64923,prof. dr hab. Tomasz Schoen,prof. dr hab.,Tomasz,Schoen,profesor,https://researchportal.amu.edu.pl/info/author/UAM64923?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BSchoen%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
D6083-DD-Mat,prof. UAM dr hab. Maciej Łuczak,prof. UAM dr hab.,Maciej,Łuczak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/D6083-DD-Mat?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2B%25C5%2581uczak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM106630,prof. UAM dr hab. Joanna Polcyn-Lewandowska,prof. UAM dr hab.,Joanna,Polcyn-Lewandowska,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM106630?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJoanna%2BPolcyn-Lewandowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM124483,prof. UAM dr hab. Radosław Szwedek,prof. UAM dr hab.,Radosław,Szwedek,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM124483?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRados%25C5%2582aw%2BSzwedek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM127581,dr inż. Tomasz Marek Obrębski,dr inż.,Tomasz Marek,Obrębski,st. wykładowca,https://researchportal.amu.edu.pl/info/author/UAM127581?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BMarek%2BObr%25C4%2599bski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM142571,dr Tomasz Kazimierz Piłka,dr,Tomasz Kazimierz,Piłka,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM142571?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BKazimierz%2BPi%25C5%2582ka%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM14355,prof. dr hab. Michał Karoński,prof. dr hab.,Michał,Karoński,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM14355?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BKaro%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM190426,prof. UAM dr hab. Piotr Kasprzak,prof. UAM dr hab.,Piotr,Kasprzak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM190426?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPiotr%2BKasprzak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM190535,dr Marek Kubis,dr,Marek,Kubis,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190535?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarek%2BKubis%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM200620,dr Sylwia Antoniuk,dr,Sylwia,Antoniuk,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM200620?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BSylwia%2BAntoniuk%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM200621,prof. UAM dr hab. Łukasz Smaga,prof. UAM dr hab.,Łukasz,Smaga,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM200621?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BSmaga%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM200664,dr Katarzyna Mieczkowska-Chwedyna,dr,Katarzyna,Mieczkowska-Chwedyna,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM200664?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKatarzyna%2BMieczkowska-Chwedyna%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM217895,dr Paweł Marek Skórzewski,dr,Paweł Marek,Skórzewski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM217895?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPawe%25C5%2582%2BMarek%2BSk%25C3%25B3rzewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM218407,dr Arkadiusz Hypki,dr,Arkadiusz,Hypki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM218407?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BArkadiusz%2BHypki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM221239,dr Jędrzej Garnek,dr,Jędrzej,Garnek,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM221239?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJ%25C4%2599drzej%2BGarnek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM27096,prof. dr hab. Mieczysław Mastyło,prof. dr hab.,Mieczysław,Mastyło,profesor,https://researchportal.amu.edu.pl/info/author/UAM27096?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMieczys%25C5%2582aw%2BMasty%25C5%2582o%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM46422,prof. dr hab. Dariusz Bugajewski,prof. dr hab.,Dariusz,Bugajewski,profesor,https://researchportal.amu.edu.pl/info/author/UAM46422?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDariusz%2BBugajewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAMcf66bd0511724c13bdbff827750c137a,dr inż. Marcin Michał Szczepański,dr inż.,Marcin Michał,Szczepański,adiunkt,https://researchportal.amu.edu.pl/info/author/UAMcf66bd0511724c13bdbff827750c137a?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BMicha%25C5%2582%2BSzczepa%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM190702,dr Paweł Mleczko,dr,Paweł,Mleczko,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190702?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPawe%25C5%2582%2BMleczko%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM191130,dr Wojciech Wawrzyniak,dr,Wojciech,Wawrzyniak,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM191130?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2BWawrzyniak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM35114,dr Mirosława Kołowska-Gawiejnowicz,dr,Mirosława,Kołowska-Gawiejnowicz,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM35114?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMiros%25C5%2582awa%2BKo%25C5%2582owska-Gawiejnowicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Pracownia Logiki i Filozofii Informatyki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM69a6c9f849624c2ea12f592b3a7c1817,Bartłomiej Grzelak,,Grzelak,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM69a6c9f849624c2ea12f592b3a7c1817?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBart%25C5%2582omiej%2BGrzelak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM
UAM74801,prof. UAM dr hab. Aldona Dutkiewicz,prof. UAM dr hab.,Aldona,Dutkiewicz,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM74801?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAldona%2BDutkiewicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM75408,prof. UAM dr hab. Michał Hanćkowiak,prof. UAM dr hab.,Michał,Hanćkowiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM75408?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BHan%25C4%2587kowiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAMddb50ee80541480fa04fd3ec9d438638,dr Łukasz Damian Szymula,dr,Łukasz Damian,Szymula,adiunkt,https://researchportal.amu.edu.pl/info/author/UAMddb50ee80541480fa04fd3ec9d438638?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BDamian%2BSzymula%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM118262,prof. UAM dr hab. Filip Graliński,prof. UAM dr hab.,Filip,Graliński,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM118262?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BFilip%2BGrali%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM203420,dr Bartłomiej Bzdęga,dr,Bartłomiej,Bzdęga,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM203420?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBart%25C5%2582omiej%2BBzd%25C4%2599ga%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki
UAM205181,dr Rafał Tomasz Jaworski,dr,Rafał Tomasz,Jaworski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM205181?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRafa%25C5%2582%2BTomasz%2BJaworski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM222490,dr Joanna Siwek,dr,Joanna,Siwek,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM222490?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJoanna%2BSiwek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM227018,dr Irakli Kardava,dr,Irakli,Kardava,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM227018?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BIrakli%2BKardava%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM27133,prof. UAM dr hab. Zbigniew Palka,prof. UAM dr hab.,Zbigniew,Palka,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27133?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BZbigniew%2BPalka%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM5074,prof. dr hab. Jerzy Jaworski,prof. dr hab.,Jerzy,Jaworski,profesor,https://researchportal.amu.edu.pl/info/author/UAM5074?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BJaworski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
UAM5e589d950ce047e19703a7a7b739074c,Aleksandra Sadurska,,Sadurska,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM5e589d950ce047e19703a7a7b739074c?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAleksandra%2BSadurska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM
UAM61870,prof. UAM dr hab. Krzysztof Jassem,prof. UAM dr hab.,Krzysztof,Jassem,profesor,https://researchportal.amu.edu.pl/info/author/UAM61870?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BJassem%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki
